index,symbol,date,open,high,low,close,volume
13044,SPX,1961-01-23,60.29,60.29,60.29,60.29,4450000
13045,SPX,1961-01-20,59.96,59.96,59.96,59.96,3270000
13046,SPX,1961-01-19,59.77,59.77,59.77,59.77,4740000
13047,SPX,1961-01-18,59.68,59.68,59.68,59.68,4390000
13048,SPX,1961-01-17,59.64,59.64,59.64,59.64,3830000
13049,SPX,1961-01-16,59.58,59.58,59.58,59.58,4510000
13050,SPX,1961-01-13,59.6,59.6,59.6,59.6,4520000
13051,SPX,1961-01-12,59.32,59.32,59.32,59.32,4270000
13052,SPX,1961-01-11,59.14,59.14,59.14,59.14,4370000
13053,SPX,1961-01-10,58.97,58.97,58.97,58.97,4840000
13054,SPX,1961-01-09,58.81,58.81,58.81,58.81,4210000
13055,SPX,1961-01-06,58.4,58.4,58.4,58.4,3620000
13056,SPX,1961-01-05,58.57,58.57,58.57,58.57,4130000
13057,SPX,1961-01-04,58.36,58.36,58.36,58.36,3840000
13058,SPX,1961-01-03,57.57,57.57,57.57,57.57,2770000
13059,SPX,1960-12-30,58.11,58.11,58.11,58.11,5300000
13060,SPX,1960-12-29,58.05,58.05,58.05,58.05,4340000
13061,SPX,1960-12-28,57.78,57.78,57.78,57.78,3620000
13062,SPX,1960-12-27,57.52,57.52,57.52,57.52,3270000
13063,SPX,1960-12-23,57.44,57.44,57.44,57.44,3580000
13064,SPX,1960-12-22,57.39,57.39,57.39,57.39,3820000
13065,SPX,1960-12-21,57.55,57.55,57.55,57.55,4060000
13066,SPX,1960-12-20,57.09,57.09,57.09,57.09,3340000
13067,SPX,1960-12-19,57.13,57.13,57.13,57.13,3630000
13068,SPX,1960-12-16,57.2,57.2,57.2,57.2,3770000
13069,SPX,1960-12-15,56.68,56.68,56.68,56.68,3660000
13070,SPX,1960-12-14,56.84,56.84,56.84,56.84,3880000
13071,SPX,1960-12-13,56.88,56.88,56.88,56.88,3500000
13072,SPX,1960-12-12,56.85,56.85,56.85,56.85,3020000
13073,SPX,1960-12-09,56.65,56.65,56.65,56.65,4460000
13074,SPX,1960-12-08,56.15,56.15,56.15,56.15,3540000
13075,SPX,1960-12-07,56.02,56.02,56.02,56.02,3660000
13076,SPX,1960-12-06,55.47,55.47,55.47,55.47,3360000
13077,SPX,1960-12-05,55.31,55.31,55.31,55.31,3290000
13078,SPX,1960-12-02,55.39,55.39,55.39,55.39,3140000
13079,SPX,1960-12-01,55.3,55.3,55.3,55.3,3090000
13080,SPX,1960-11-30,55.54,55.54,55.54,55.54,3080000
13081,SPX,1960-11-29,55.83,55.83,55.83,55.83,3630000
13082,SPX,1960-11-28,56.03,56.03,56.03,56.03,3860000
13083,SPX,1960-11-25,56.13,56.13,56.13,56.13,3190000
13084,SPX,1960-11-23,55.8,55.8,55.8,55.8,3000000
13085,SPX,1960-11-22,55.72,55.72,55.72,55.72,3430000
13086,SPX,1960-11-21,55.93,55.93,55.93,55.93,3090000
13087,SPX,1960-11-18,55.82,55.82,55.82,55.82,2760000
13088,SPX,1960-11-17,55.55,55.55,55.55,55.55,2450000
13089,SPX,1960-11-16,55.7,55.7,55.7,55.7,3110000
13090,SPX,1960-11-15,55.81,55.81,55.81,55.81,2990000
13091,SPX,1960-11-14,55.59,55.59,55.59,55.59,2660000
13092,SPX,1960-11-11,55.87,55.87,55.87,55.87,2730000
13093,SPX,1960-11-10,56.43,56.43,56.43,56.43,4030000
13094,SPX,1960-11-09,55.35,55.35,55.35,55.35,3450000
13095,SPX,1960-11-07,55.11,55.11,55.11,55.11,3540000
13096,SPX,1960-11-04,54.9,54.9,54.9,54.9,3050000
13097,SPX,1960-11-03,54.43,54.43,54.43,54.43,2580000
13098,SPX,1960-11-02,54.22,54.22,54.22,54.22,2780000
13099,SPX,1960-11-01,53.94,53.94,53.94,53.94,2600000
13100,SPX,1960-10-31,53.39,53.39,53.39,53.39,2460000
13101,SPX,1960-10-28,53.41,53.41,53.41,53.41,2490000
13102,SPX,1960-10-27,53.62,53.62,53.62,53.62,2900000
13103,SPX,1960-10-26,53.05,53.05,53.05,53.05,3020000
13104,SPX,1960-10-25,52.2,52.2,52.2,52.2,3030000
13105,SPX,1960-10-24,52.7,52.7,52.7,52.7,4420000
13106,SPX,1960-10-21,53.72,53.72,53.72,53.72,3090000
13107,SPX,1960-10-20,53.86,53.86,53.86,53.86,2910000
13108,SPX,1960-10-19,54.25,54.25,54.25,54.25,2410000
13109,SPX,1960-10-18,54.35,54.35,54.35,54.35,2220000
13110,SPX,1960-10-17,54.63,54.63,54.63,54.63,2280000
13111,SPX,1960-10-14,54.86,54.86,54.86,54.86,2470000
13112,SPX,1960-10-13,54.57,54.57,54.57,54.57,2220000
13113,SPX,1960-10-12,54.15,54.15,54.15,54.15,1890000
13114,SPX,1960-10-11,54.22,54.22,54.22,54.22,2350000
13115,SPX,1960-10-10,54.14,54.14,54.14,54.14,2030000
13116,SPX,1960-10-07,54.03,54.03,54.03,54.03,2530000
13117,SPX,1960-10-06,53.72,53.72,53.72,53.72,2510000
13118,SPX,1960-10-05,53.39,53.39,53.39,53.39,2650000
13119,SPX,1960-10-04,52.99,52.99,52.99,52.99,2270000
13120,SPX,1960-10-03,53.36,53.36,53.36,53.36,2220000
13121,SPX,1960-09-30,53.52,53.52,53.52,53.52,3370000
13122,SPX,1960-09-29,52.62,52.62,52.62,52.62,2850000
13123,SPX,1960-09-28,52.48,52.48,52.48,52.48,3520000
13124,SPX,1960-09-27,52.94,52.94,52.94,52.94,3170000
13125,SPX,1960-09-26,53.06,53.06,53.06,53.06,3930000
13126,SPX,1960-09-23,53.9,53.9,53.9,53.9,2580000
13127,SPX,1960-09-22,54.36,54.36,54.36,54.36,1970000
13128,SPX,1960-09-21,54.57,54.57,54.57,54.57,2930000
13129,SPX,1960-09-20,54.01,54.01,54.01,54.01,3660000
13130,SPX,1960-09-19,53.86,53.86,53.86,53.86,3790000
13131,SPX,1960-09-16,55.11,55.11,55.11,55.11,2340000
13132,SPX,1960-09-15,55.22,55.22,55.22,55.22,2870000
13133,SPX,1960-09-14,55.44,55.44,55.44,55.44,2530000
13134,SPX,1960-09-13,55.83,55.83,55.83,55.83,2180000
13135,SPX,1960-09-12,55.72,55.72,55.72,55.72,2160000
13136,SPX,1960-09-09,56.11,56.11,56.11,56.11,2750000
13137,SPX,1960-09-08,55.74,55.74,55.74,55.74,2670000
13138,SPX,1960-09-07,55.79,55.79,55.79,55.79,2850000
13139,SPX,1960-09-06,56.49,56.49,56.49,56.49,2580000
13140,SPX,1960-09-02,57.0,57.0,57.0,57.0,2680000
13141,SPX,1960-09-01,57.09,57.09,57.09,57.09,3460000
13142,SPX,1960-08-31,56.96,56.96,56.96,56.96,3130000
13143,SPX,1960-08-30,56.84,56.84,56.84,56.84,2890000
13144,SPX,1960-08-29,57.44,57.44,57.44,57.44,2780000
13145,SPX,1960-08-26,57.6,57.6,57.6,57.6,2780000
13146,SPX,1960-08-25,57.79,57.79,57.79,57.79,2680000
13147,SPX,1960-08-24,58.07,58.07,58.07,58.07,3500000
13148,SPX,1960-08-23,57.75,57.75,57.75,57.75,3560000
13149,SPX,1960-08-22,57.19,57.19,57.19,57.19,2760000
13150,SPX,1960-08-19,57.01,57.01,57.01,57.01,2570000
13151,SPX,1960-08-18,56.81,56.81,56.81,56.81,2890000
13152,SPX,1960-08-17,56.84,56.84,56.84,56.84,3090000
13153,SPX,1960-08-16,56.72,56.72,56.72,56.72,2710000
13154,SPX,1960-08-15,56.61,56.61,56.61,56.61,2450000
13155,SPX,1960-08-12,56.66,56.66,56.66,56.66,3160000
13156,SPX,1960-08-11,56.28,56.28,56.28,56.28,3070000
13157,SPX,1960-08-10,56.07,56.07,56.07,56.07,2810000
13158,SPX,1960-08-09,55.84,55.84,55.84,55.84,2700000
13159,SPX,1960-08-08,55.52,55.52,55.52,55.52,2960000
13160,SPX,1960-08-05,55.44,55.44,55.44,55.44,3000000
13161,SPX,1960-08-04,54.89,54.89,54.89,54.89,2840000
